date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:39:53	73075/73075	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.4.4/_/download/resources/com.adaptavist.confluence.contentFormattingMacros:cfm-wizard-resources/cfm-blueprint-images/blueprint-space-home-page-page3.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.4.4/_/download/resources/com.adaptavist.confluence.contentFormattingMacros_cfm-wizard-resources/cfm-blueprint-images/blueprint-space-home-page-page3.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:54	79620/79620	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.4.4/_/download/resources/com.adaptavist.confluence.contentFormattingMacros:cfm-wizard-resources/cfm-blueprint-images/blueprint-journey-page3.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.4.4/_/download/resources/com.adaptavist.confluence.contentFormattingMacros_cfm-wizard-resources/cfm-blueprint-images/blueprint-journey-page3.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:55	47689/47689	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.4.4/_/download/resources/com.adaptavist.confluence.contentFormattingMacros:cfm-wizard-resources/cfm-blueprint-images/blueprint-software-requirements-page3.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.4.4/_/download/resources/com.adaptavist.confluence.contentFormattingMacros_cfm-wizard-resources/cfm-blueprint-images/blueprint-software-requirements-page3.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:56	7188/7188	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/images/bamboo.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin_rotp-menu/images/bamboo.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:56	5298/5298	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/images/bamboo_hover.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin_rotp-menu/images/bamboo_hover.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:57	3594/3594	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/images/jira.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin_rotp-menu/images/jira.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:57	3618/3618	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/images/jira_hover.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin_rotp-menu/images/jira_hover.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:58	5860/5860	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/images/confluence.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin_rotp-menu/images/confluence.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:58	6030/6030	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/images/confluence_hover.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/6.0.2/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin_rotp-menu/images/confluence_hover.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:59	628/628	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/3.9.19/_/download/resources/com.k15t.scroll.scroll-epub:export-link-resources/scroll-epub_icon.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/3.9.19/_/download/resources/com.k15t.scroll.scroll-epub_export-link-resources/scroll-epub_icon.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:39:59	264/264	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/11.3.1/_/download/resources/confluence.extra.jira:jirachart-resources/icon-expand-view-down.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/11.3.1/_/download/resources/confluence.extra.jira_jirachart-resources/icon-expand-view-down.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:40:00	263/263	---MC-	200	added ('OK')	image/png	date:Mon,%2019%20Jan%201970%2023:19:38%20GMT	https://cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/11.3.1/_/download/resources/confluence.extra.jira:jirachart-resources/icon-expand-view-up.png	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/s/6dvx22/8703/4mhn8a/11.3.1/_/download/resources/confluence.extra.jira_jirachart-resources/icon-expand-view-up.png	(from https://cwiki.apache.org/confluence/s/585884a9f3984b0aaecef0baf40c1e6e-CDN/6dvx22/8703/4mhn8a/e6aaebbd7baa9a045ec96374ae08d3b2/_/download/contextbatch/css/atl.confluence.plugins.pagetree-desktop,main,viewcontent,atl.general,page,atl.comments,-_super/batch.css?gatekeeper-ui-v2=true&highlightactions=true&hostenabled=true)
03:40:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:01%20GMT	https://cwiki.apache.org/confluence/display/~admin	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_admin	(from https://cwiki.apache.org/confluence/display/Hive/Home)
03:40:01	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:01%20GMT	https://cwiki.apache.org/confluence/display/~liquanpei	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_liquanpei	(from https://cwiki.apache.org/confluence/display/Hive/Home)
03:40:01	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:02%20GMT	https://cwiki.apache.org/confluence/display/~sseth	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_sseth	(from https://cwiki.apache.org/confluence/display/Hive/How-to+articles)
03:40:02	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:02%20GMT	https://cwiki.apache.org/confluence/display/~jvs	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_jvs	(from https://cwiki.apache.org/confluence/display/Hive/AboutThisWiki)
03:40:02	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:03%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/AboutThisWiki)
03:40:03	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:03%20GMT	https://cwiki.apache.org/confluence/display/~elserj	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_elserj	(from https://cwiki.apache.org/confluence/display/Hive/AccumuloIntegration)
03:40:04	58188/58188	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:05%20GMT	https://cwiki.apache.org/confluence/display/Hive/StorageHandlers	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/StorageHandlers.html	(from https://cwiki.apache.org/confluence/display/Hive/AccumuloIntegration)
03:40:04	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:05%20GMT	https://cwiki.apache.org/confluence/display/~alangates	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_alangates	(from https://cwiki.apache.org/confluence/display/Hive/AdminManual+Metastore+3.0+Administration)
03:40:04	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:05%20GMT	https://cwiki.apache.org/confluence/display/~larsfrancke	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_larsfrancke	(from https://cwiki.apache.org/confluence/display/Hive/AdminManual+Metastore+3.0+Administration)
03:40:05	73829/73829	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:06%20GMT	https://cwiki.apache.org/confluence/display/Hive/Supported+Features%3A+Apache+Hive+2.1	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Supported+Features_+Apache+Hive+2.html	(from https://cwiki.apache.org/confluence/display/Hive/Apache+Hive+SQL+Conformance)
03:40:06	76949/76949	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:06%20GMT	https://cwiki.apache.org/confluence/display/Hive/Supported+Features%3A+Apache+Hive+2.3	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Supported+Features_+Apache+Hive+2-2.html	(from https://cwiki.apache.org/confluence/display/Hive/Apache+Hive+SQL+Conformance)
03:40:06	112336/112336	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:07%20GMT	https://cwiki.apache.org/confluence/display/Hive/Supported+Features%3A++Apache+Hive+3.1	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Supported+Features_++Apache+Hive+3.html	(from https://cwiki.apache.org/confluence/display/Hive/Apache+Hive+SQL+Conformance)
03:40:06	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:07%20GMT	https://cwiki.apache.org/confluence/display/~carter	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_carter	(from https://cwiki.apache.org/confluence/display/Hive/Apache+Hive+SQL+Conformance)
03:40:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:08%20GMT	https://cwiki.apache.org/confluence/display/~alangates	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_alangates	(from https://cwiki.apache.org/confluence/display/Hive/Apache+Hive+SQL+Conformance)
03:40:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:09%20GMT	https://cwiki.apache.org/confluence/display/~jghoman@apache.org	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_jghoman@apache.org	(from https://cwiki.apache.org/confluence/display/Hive/AvroSerDe)
03:40:08	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:09%20GMT	https://cwiki.apache.org/confluence/display/~sladymon	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_sladymon	(from https://cwiki.apache.org/confluence/display/Hive/AvroSerDe)
03:40:08	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:09%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/Books+about+Hive)
03:40:09	66554/66554	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:10%20GMT	https://cwiki.apache.org/confluence/display/Hive/Proposed+Changes+to+Hive+Bylaws+for+Submodule+Committers	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Proposed+Changes+to+Hive+Bylaws+for+Submodule+Committers.html	(from https://cwiki.apache.org/confluence/display/Hive/Bylaws)
03:40:11	69414/69414	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:11%20GMT	https://cwiki.apache.org/confluence/display/Hive/Proposed+Changes+to+Hive+Bylaws+-+January+2014	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Proposed+Changes+to+Hive+Bylaws+-+January+2014.html	(from https://cwiki.apache.org/confluence/display/Hive/Bylaws)
03:40:11	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:11%20GMT	https://cwiki.apache.org/confluence/display/~jvs	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_jvs	(from https://cwiki.apache.org/confluence/display/Hive/Bylaws)
03:40:11	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:12%20GMT	https://cwiki.apache.org/confluence/display/~larsfrancke	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_larsfrancke	(from https://cwiki.apache.org/confluence/display/Hive/Bylaws)
03:40:12	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:13%20GMT	https://cwiki.apache.org/confluence/display/~szehon	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_szehon	(from https://cwiki.apache.org/confluence/display/Hive/CSV+Serde)
03:40:13	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:13%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/CSV+Serde)
03:40:13	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:14%20GMT	https://cwiki.apache.org/confluence/display/~namit.jain	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_namit.jain	(from https://cwiki.apache.org/confluence/display/Hive/Dependent+Tables)
03:40:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:15%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/DeveloperDocs)
03:40:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:15%20GMT	https://cwiki.apache.org/confluence/display/~jcamachorodriguez	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_jcamachorodriguez	(from https://cwiki.apache.org/confluence/display/Hive/Druid+Integration)
03:40:15	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:16%20GMT	https://cwiki.apache.org/confluence/display/~nishantbangarwa	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_nishantbangarwa	(from https://cwiki.apache.org/confluence/display/Hive/Druid+Integration)
03:40:17	92310/92310	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:16%20GMT	https://cwiki.apache.org/confluence/display/Hive/Cost-based+optimization+in+Hive	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Cost-based+optimization+in+Hive.html	(from https://cwiki.apache.org/confluence/display/Hive/Druid+Integration)
03:40:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:17%20GMT	https://cwiki.apache.org/confluence/display/~brockn@gmail.com	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_brockn@gmail.com	(from https://cwiki.apache.org/confluence/display/Hive/Fix+Hive+Unit+Tests+on+Hadoop+2+-+HIVE-3949)
03:40:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:18%20GMT	https://cwiki.apache.org/confluence/display/~hashutosh@apache.org	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_hashutosh@apache.org	(from https://cwiki.apache.org/confluence/display/Hive/Fix+Hive+Unit+Tests+on+Hadoop+2+-+HIVE-3949)
03:40:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:19%20GMT	https://cwiki.apache.org/confluence/display/~nitay	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_nitay	(from https://cwiki.apache.org/confluence/display/Hive/Hadoop-compatible+Input-Output+Format+for+Hive)
03:40:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:20%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/Hadoop-compatible+Input-Output+Format+for+Hive)
03:40:20	59592/59592	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:20%20GMT	https://cwiki.apache.org/confluence/display/Hive/Hive+0.13.1+Release+tracking	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Hive+0.13.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+0.13+release+status)
03:40:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:21%20GMT	https://cwiki.apache.org/confluence/display/~rhbutani	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_rhbutani	(from https://cwiki.apache.org/confluence/display/Hive/Hive+0.13+release+status)
03:40:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:21%20GMT	https://cwiki.apache.org/confluence/display/~vikram.dixit@gmail.com	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_vikram.dixit@gmail.com	(from https://cwiki.apache.org/confluence/display/Hive/Hive+0.14+release+status)
03:40:22	134378/134378	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:22%20GMT	https://cwiki.apache.org/confluence/display/Hive/Committed+jiras+for+1.2.1	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Committed+jiras+for+1.2.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status)
03:40:23	140690/140690	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:22%20GMT	https://cwiki.apache.org/confluence/display/Hive/Committed+JIRAS+for+branch-1.2.0	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Committed+JIRAS+for+branch-1.2.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status)
03:40:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:24%20GMT	https://cwiki.apache.org/confluence/display/~khorgath@gmail.com	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_khorgath@gmail.c1.delayed	(from https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status)
03:40:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:25%20GMT	https://cwiki.apache.org/confluence/display/~ekoifman	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_ekoifman	(from https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status)
03:40:25	0/-1	---M--	302	error ('')			https://cwiki.apache.org/confluence/display/~khorgath@gmail.com	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_khorgath@gmail.c4.delayed	(from https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status)
03:40:25	67023/67023	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:25%20GMT	https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status?focusedCommentId=56066545	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Hive+14ce7.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status)
03:40:26	67023/67023	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:26%20GMT	https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status?focusedCommentId=56066547	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/Hive+11b42.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+1.2+Release+Status)
03:40:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:26%20GMT	https://cwiki.apache.org/confluence/display/~vaggarw	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_vaggarw	(from https://cwiki.apache.org/confluence/display/Hive/HiveAmazonElasticMapReduce)
03:40:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:27%20GMT	https://cwiki.apache.org/confluence/display/~teabot	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_teabot	(from https://cwiki.apache.org/confluence/display/Hive/Hive+APIs+Overview)
03:40:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:40:27%20GMT	https://cwiki.apache.org/confluence/display/~thejas	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_thejas	(from https://cwiki.apache.org/confluence/display/Hive/Hive+APIs+Overview)
03:40:28	63780/63780	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:29%20GMT	https://cwiki.apache.org/confluence/display/HCATALOG/Design+Document+-+Java+APIs+for+HCatalog+DDL+Commands	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/HCATALOG/Design+Document+-+Java+APIs+for+HCatalog+DDL+Commands.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+APIs+Overview)
03:40:28	67350/67350	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:29%20GMT	https://cwiki.apache.org/confluence/display/Hive/HCatalog+InputOutput	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/HCatalog+InputOutput.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+APIs+Overview)
03:40:29	56649/56649	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:30%20GMT	https://cwiki.apache.org/confluence/display/Hive/HCatalog+CLI	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/HCatalog+CLI.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+APIs+Overview)
03:40:29	61756/61756	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:40:30%20GMT	https://cwiki.apache.org/confluence/display/Hive/WebHCat+Reference	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/WebHCat+Reference.html	(from https://cwiki.apache.org/confluence/display/Hive/Hive+APIs+Overview)
